StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon,Walk Score
IN,Fort Wayne,1825000-18003001700,1825000,18003001700,48.2,41.06463749,-85.11874994,46
IN,Fort Wayne,1825000-18003000500,1825000,18003000500,36,41.09497174,-85.13733345,66
IN,Lafayette,1840788-18157000700,1840788,18157000700,32.1,40.42038259,-86.87180655,68
IN,Indianapolis,1836003-18097351600,1836003,18097351600,35.6,39.79949735,-86.15668621,84
IN,Indianapolis,1836003-18097320500,1836003,18097320500,30.4,39.87597891,-86.11028681,21
IN,Gary,1827000-18089010304,1827000,18089010304,47.6,41.62413077,-87.41343526,0
IN,Fort Wayne,1825000-18003980001,1825000,18003980001,25.8,41.11805744,-85.11023969,28
IN,Indianapolis,1836003-18097310105,1836003,18097310105,31.6,39.90372612,-86.2444686,17
IN,Hammond,1831000-18089021100,1831000,18089021100,35.3,41.57742782,-87.45608897,44
IN,Carmel,1810342-18057111008,1810342,18057111008,24.8,39.96703679,-86.1428745,60
IN,Indianapolis,1836003-18097391000,1836003,18097391000,24.1,39.76922594,-86.16746408,70
IN,Indianapolis,1836003-18097381102,1836003,18097381102,30.2,39.65772725,-86.15940784,52
IN,South Bend,1871000-18141003100,1871000,18141003100,39.3,41.65618959,-86.22582546,57
IN,Indianapolis,1836003-18097360405,1836003,18097360405,37.1,39.80450878,-85.97174947,11
IN,South Bend,1871000-18141002200,1871000,18141002200,42.6,41.67002756,-86.28089375,68
IN,Gary,1827000-18089011400,1827000,18089011400,50.9,41.58233988,-87.31236118,16
IN,Indianapolis,1836003-18097321800,1836003,18097321800,24.8,39.85028953,-86.15334131,63
IN,Indianapolis,1836003-18097381204,1836003,18097381204,30.9,39.63946042,-86.12545933,73
IN,South Bend,1871000-18141001000,1871000,18141001000,36.5,41.68689319,-86.23417732,65
IN,Indianapolis,1836003-18097310203,1836003,18097310203,37.9,39.87449982,-86.25498327,11
IN,Fishers,1823278-18057110812,1823278,18057110812,26.9,39.96704402,-86.03181295,19
