StateAbbr,CityName,UniqueID,CityFIPS,TractFIPS,Data_Value,Lat,Lon,Walk Score
NC,Charlotte,3712000-37119005515,3712000,37119005515,24.6,35.39172496,-80.76197785,10
NC,Greensboro,3728000-37081011904,3728000,37081011904,36.9,36.13449912,-79.77412722,16
NC,Charlotte,3712000-37119002300,3712000,37119002300,43.4,35.19606936,-80.80336823,56
NC,Fayetteville,3722920-37051003309,3722920,37051003309,30.1,35.07394757,-78.99628535,9
NC,Charlotte,3712000-37119001607,3712000,37119001607,35.2,35.21138975,-80.74872547,25
NC,Asheville,3702140-37021001300,3702140,37021001300,29.3,35.5808138,-82.61881459,40
NC,Charlotte,3712000-37119002903,3712000,37119002903,19.2,35.15513881,-80.81579076,30
NC,Asheville,3702140-37021002506,3702140,37021002506,29.1,35.5570033,-82.64397308,30
NC,Durham,3719000-37063002200,3719000,37063002200,27.5,35.9994119,-78.90179072,96
NC,Greensboro,3728000-37081010602,3728000,37081010602,24.2,36.0682145,-79.82309102,80
NC,Jacksonville,3734200-37133002202,3734200,37133002202,26.6,34.74613021,-77.3680728,48
NC,Durham,3719000-37063002015,3719000,37063002015,27.3,35.96793935,-78.94734623,59
NC,Concord,3714100-37025041901,3714100,37025041901,39.4,35.41139142,-80.60547046,23
NC,Charlotte,3712000-37119005401,3712000,37119005401,37.2,35.28675897,-80.85015518,6
NC,Fayetteville,3722920-37051000702,3722920,37051000702,29.2,35.04893768,-78.91073556,21
NC,Raleigh,3755000-37183054004,3755000,37183054004,28.3,35.86004503,-78.61057274,32
NC,Raleigh,3755000-37183052806,3755000,37183052806,34.7,35.74528242,-78.55694096,0
NC,Winston-Salem,3775000-37067002703,3775000,37067002703,32,36.14660918,-80.28410886,31
NC,Greensboro,3728000-37081016003,3728000,37081016003,23,36.15629944,-79.9334459,1
NC,Greenville,3728080-37147000302,3728080,37147000302,23.6,35.5888824,-77.33065283,5
NC,Charlotte,3712000-37119004302,3712000,37119004302,38.2,35.26065646,-80.8935269,44
NC,Durham,3719000-37063001809,3719000,37063001809,30,35.93812685,-78.83914757,15
NC,Raleigh,3755000-37183051200,3755000,37183051200,21.7,35.78983989,-78.65873042,93
NC,Raleigh,3755000-37183052705,3755000,37183052705,28.3,35.82527387,-78.59954461,44
NC,Charlotte,3712000-37119003012,3712000,37119003012,21.7,35.10860787,-80.84756933,8
NC,Durham,3719000-37063001604,3719000,37063001604,24.7,36.08205569,-78.94491764,1
